Gaze Left X,Gaze Left Y,Gaze Left Z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.546463,-0.02279663,0.8371582
-0.531662,0.05413818,0.8452148
-0.5458679,0.04533386,0.8366394
-0.5446472,0.08058167,0.8347626
-0.5547028,0.07989502,0.828186
-0.5528717,0.08869934,0.8285217
-0.5490875,0.04858398,0.8343353
-0.5524292,0.04545593,0.8323059
-0.547348,0.03794861,0.8360291
-0.5559082,0.04829407,0.829834
-0.5553589,0.04484558,0.8303833
-0.5571747,0.03923035,0.8294525
-0.5537109,0.05438232,0.8309174
-0.5538635,0.05418396,0.8308258
-0.5517273,0.04536438,0.8327789
-0.552597,0.0426178,0.8323364
-0.5511017,0.04953003,0.8329468
-0.5405426,0.05792236,0.8393097
-0.3963928,0.05014038,0.9167023
-0.3799744,0.04081726,0.9240875
-0.3865051,0.03794861,0.9214935
-0.3827057,0.03318787,0.9232635
-0.3787994,0.04104614,0.9245605
-0.3792419,0.04200745,0.9243317
-0.3743896,0.0473175,0.9260559
-0.3724518,0.04669189,0.9268646
-0.3499908,0.05290222,0.9352417
-0.350296,0.05239868,0.9351654
-0.3530579,0.05328369,0.9340668
-0.353775,0.05361938,0.9337769
-0.3560791,0.0546875,0.9328461
-0.3566742,0.05433655,0.9326324
-0.4677429,0.04386902,0.8827667
-0.5055237,0.01049805,0.8627319
-0.5527191,0.01657104,0.8331909
-0.5652008,0.05331421,0.8232117
-0.5639648,0.04432678,0.8246002
-0.5635071,0.03562927,0.8253326
-0.5639801,0.02781677,0.8253021
-0.5638733,0.02575684,0.8254547
-0.5623932,0.02560425,0.8264618
-0.5620422,0.02714539,0.8266449
-0.5610199,0.02670288,0.8273468
-0.56073,0.02507019,0.8276062
-0.5595703,0.02471924,0.8283997
-0.5485687,0.04949951,0.8346252
-0.4891968,0.008346558,0.8721161
-0.4831696,0.02575684,0.8751373
-0.4793091,0.02552795,0.8772583
-0.4658966,0.03125,0.8842773
-0.4659729,0.03109741,0.8842468
-0.4627838,0.02392578,0.8861389
-0.4621124,0.03993225,0.88591
-0.4627686,0.03884888,0.8856201
-0.4620056,0.03671265,0.8861084
-0.462616,0.03846741,0.8857117
-0.4628906,0.0401001,0.885498
-0.4618073,0.03968811,0.8860779
-0.4623413,0.04159546,0.8857117
-0.4420624,0.03845215,0.8961487
-0.4151306,0.02409363,0.9094391
-0.4251862,0.02746582,0.9046783
-0.4245911,0.02632141,0.9049835
-0.4223938,0.02767944,0.9059753
-0.4243011,0.02963257,0.9050293
-0.4228668,0.02772522,0.9057617
-0.4195709,0.02560425,0.9073486
-0.4189606,0.02610779,0.9076233
-0.4183197,0.02729797,0.9078827
-0.4181213,0.02731323,0.9079742
-0.4146881,0.0275116,0.9095306
-0.4143372,0.02780151,0.9096832
-0.4150543,0.03681946,0.9090424
-0.4147644,0.03707886,0.9091644
-0.4131317,0.03800964,0.9098663
-0.4137726,0.03762817,0.9095917
-0.4113159,0.03721619,0.9107208
-0.4115601,0.03730774,0.910614
-0.4126129,0.02758789,0.9104767
-0.4120178,0.02745056,0.9107513
-0.4132996,0.02734375,0.9101715
-0.4132843,0.0271759,0.9101868
-0.41185,0.02676392,0.9108429
-0.4120636,0.02682495,0.9107513
-0.4117737,0.02600098,0.9109039
-0.4117737,0.02529907,0.9109192
-0.4094696,0.02474976,0.911972
-0.4090271,0.02453613,0.9121857
-0.4088135,0.02371216,0.9122925
-0.4092407,0.02423096,0.9120941
-0.4095459,0.02383423,0.911972
-0.4108276,0.0344696,0.9110565
-0.4099274,0.03450012,0.9114532
-0.4087372,0.03436279,0.9119873
-0.4089508,0.0349884,0.9118652
-0.4089661,0.03575134,0.9118347
-0.4104767,0.03668213,0.9111176
-0.4104767,0.03588867,0.9111481
-0.4092865,0.03674316,0.9116516
-0.4131927,0.02684021,0.9102325
-0.5642242,0.009429932,0.8255615
-0.6118011,0.001525879,0.7910004
-0.6272888,0.005584717,0.7787476
-0.6272278,0.001708984,0.7788086
-0.6262512,-0.007873535,0.7795563
-0.6279907,0.001983643,0.7782135
-0.6282501,-0.000427246,0.7779999
-0.6277466,-0.000473023,0.7783966
-0.6282349,0.000518799,0.7779999
-0.622879,-0.003570557,0.7823029
-0.6202393,0.001708984,0.7843933
-0.6201477,-0.000961304,0.7844696
-0.621582,0.004959106,0.7833252
-0.6212921,0.005157471,0.7835388
-0.6217957,0.007659912,0.7831268
-0.621582,0.007904053,0.7832947
-0.6216278,0.006393433,0.7832794
-0.6221008,0.006362915,0.7828979
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.6357422,-0.009490967,0.7718353
-0.6405182,-0.00793457,0.7678833
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.4976196,-0.1547546,0.8534546
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.3764343,-0.3347626,0.8638306
-0.2758636,-0.09236145,0.9567413
-0.3504028,-0.01086426,0.9365234
-0.3182831,0.01472473,0.947876
-0.3171539,0.01191711,0.948288
-0.3031921,-0.01707458,0.952774
-0.3346863,0.04040527,0.941452
-0.2991638,0.01991272,0.9539795
-0.3061676,-0.004272461,0.9519501
-0.3075256,0.01556396,0.9514008
-0.3055725,0.01133728,0.9520874
-0.3076019,0.007949829,0.9514771
-0.2632446,-9.16E-05,0.9647217
0,0,0
0,0,0
0.04852295,0.002655029,0.9988098
0.1315765,0.005340576,0.9912872
0.2337494,0.001113892,0.97229
0.2857666,-0.04125977,0.9573975
0.2904205,-0.06854248,0.9544373
0.2798004,-0.05369568,0.9585419
0.2733917,-0.0766449,0.9588318
0.2843781,-0.06512451,0.9564972
0.2613678,-0.06388855,0.9631195
0.2593994,-0.04412842,0.9647522
0.2603607,-0.04212952,0.9645844
0.2591553,-0.03153992,0.9653168
0.248642,-0.0330658,0.9680176
0.2947845,-0.05299377,0.9540863
0.2970886,-0.06489563,0.9526367
0.2979126,-0.04589844,0.953476
0.2940369,-0.05537415,0.9541779
0.2893829,-0.0411377,0.9563141
0.3003235,-0.04475403,0.952774
0.3030853,-0.03857422,0.952179
0.3030396,-0.03527832,0.9523163
0.3004913,-0.03677368,0.953064
0.3003845,-0.04110718,0.9529266
0.3037872,-0.04846191,0.9514923
0.3002167,-0.05918884,0.9520264
0.3032532,-0.04858398,0.9516602
0.305069,-0.08590698,0.9484406
0.3170624,-0.0418396,0.9474792
0.3145599,-0.05641174,0.9475555
0.3117676,-0.05986023,0.9482574
0.3101044,-0.06233215,0.9486389
0.3091736,-0.06266785,0.9489288
0.3083801,-0.06721497,0.9488831
0.2903442,-0.1120453,0.9503326
0.310791,-0.01481628,0.9503479
0.2889099,-0.06872559,0.9548798
0.2983093,-0.04794312,0.9532471
0.3023376,-0.02854919,0.9527588
0.2954865,-0.03170776,0.9548035
0.2943726,-0.03236389,0.9551239
0.2928467,-0.03872681,0.955368
0.2938385,-0.03665161,0.9551392
0.2969055,-0.05804443,0.9531403
0.3070068,-0.04608154,0.9505768
0.3322754,-0.04206848,0.9422302
0.3219299,-0.05607605,0.9450836
0.3130035,-0.06126404,0.9477692
0.2836761,-0.06352234,0.9568024
0.2780914,-0.07151794,0.9578705
0.2821503,-0.09468079,0.9546814
0.2640381,-0.1077423,0.9584656
0.2579193,-0.09706116,0.9612732
0.2763214,-0.1104126,0.9546967
0.2677917,-0.1451569,0.9524689
0.2745361,-0.1716461,0.9461212
0.2863464,-0.08410645,0.954422
0.2715912,-0.09571838,0.9576263
0.2711945,-0.1144867,0.9556732
0.1901245,-0.2710876,0.943573
0.257019,-0.2824554,0.9241943
0.2390289,-0.1457672,0.9599915
0.2670593,-0.1525421,0.9515228
0.2371521,-0.1555634,0.9589233
0.2193756,-0.0793457,0.9723969
0.2826843,-0.07020569,0.9566345
0.289978,0.02124023,0.9567871
0.2204132,-0.06594849,0.9731598
0.205658,-0.2013397,0.9576721
0.2664337,-0.09858704,0.958786
0.1020355,-0.2023163,0.9739838
0.03230286,-0.3986969,0.9165039
0.07376099,-0.2521515,0.964859
0.06231689,0.2464294,0.9671478
0.2922211,-0.2711029,0.9171143
0.1916656,-0.2758636,0.9418793
0.2973175,-0.3495331,0.8884888
0.1766357,-0.2888031,0.9409332
0.1473999,-0.2949677,0.9440613
0.1817322,-0.2935791,0.9384918
0.1734772,-0.2942657,0.9398346
0.1741028,-0.2957001,0.93927
0.177475,-0.2826691,0.9426422
0.1972504,-0.2682495,0.9429321
0.1369171,-0.310791,0.9405518
0.2158508,-0.2982025,0.9297638
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.3907471,-0.07595825,0.9173431
-0.3213501,-0.07995605,0.943573
-0.3235168,-0.0390625,0.9454041
-0.3293762,-0.01863098,0.9440002
-0.3242493,-0.01705933,0.9458008
-0.3143921,-0.01947021,0.9490814
-0.3119965,-0.02412415,0.9497681
-0.3064575,-0.02391052,0.9515686
-0.3059692,-0.01985168,0.951828
-0.3048706,-0.01902771,0.9521942
-0.3124237,-0.08866882,0.9457855
-0.2988586,-0.04914856,0.9530182
0,0,0
-0.3978882,-0.07548523,0.9143066
-0.3921204,-0.09150696,0.9153442
-0.3704987,-0.1506653,0.9165192
-0.3626404,-0.185379,0.9132996
-0.32341,-0.2569275,0.9107056
-0.4107666,-0.2972412,0.861908
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.3235016,-0.2855682,0.9020996
-0.3155212,-0.3306427,0.8894348
-0.2468414,-0.3758392,0.8931885
-0.144165,-0.4429474,0.8848724
-0.3917236,-0.2868195,0.8742218
-0.3859558,-0.430191,0.8160553
-0.3537445,-0.4777069,0.8041382
-0.1587677,-0.4131622,0.896698
-0.3757477,-0.3280945,0.866684
-0.5718384,-0.2302094,0.787384
-0.2176666,-0.3765564,0.9004517
-0.4672852,-0.2908783,0.8348694
-0.5040588,-0.2817078,0.8164215
-0.5452728,-0.2623749,0.7961273
-0.5395203,-0.2696533,0.7976074
-0.5228729,-0.2728119,0.8075562
-0.472168,-0.2651062,0.840683
-0.4771118,-0.2562408,0.8406372
-0.5373383,-0.1388092,0.8318481
-0.5606689,-0.1084137,0.8209076
-0.3750763,-0.1764679,0.9100342
-0.4598236,-0.1682281,0.8719177
-0.4595795,-0.1540222,0.8746643
-0.4110107,-0.1529846,0.8986969
-0.4032288,-0.1594238,0.9010925
-0.3617401,-0.1292267,0.9232635
-0.4776154,-0.2938995,0.8279419
-0.4262848,-0.28685,0.8578949
-0.4008789,-0.2770081,0.87323
-0.4295654,-0.2694244,0.8618927
-0.4340668,-0.2738647,0.8582306
-0.467514,-0.2714081,0.8412628
-0.4828491,-0.2684021,0.8335419
-0.5011749,-0.2550049,0.8269043
-0.5135803,-0.2593842,0.8178864
-0.5704803,-0.242157,0.7847748
-0.5812988,-0.2362976,0.7786102
-0.582077,-0.2356567,0.7782135
-0.5840302,-0.2234192,0.780365
-0.5930939,-0.2116699,0.7767944
-0.5908356,-0.1964417,0.7825012
-0.3248138,-0.3894348,0.8618622
-0.5381317,-0.2633362,0.8006592
-0.3403625,-0.331131,0.8800507
-0.5170746,-0.3585358,0.7772064
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.2624969,0.06602478,0.9626617
-0.2556458,0.07409668,0.963913
-0.246933,0.06890869,0.966568
-0.2287292,0.06260681,0.9714661
-0.2193451,0.05912781,0.9738464
-0.2193909,0.06018066,0.9737701
-0.2201996,0.05708313,0.9737701
-0.2269592,0.05036926,0.9725952
-0.2200928,0.05653381,0.9738312
-0.2201996,0.05847168,0.9736938
-0.211731,0.05522156,0.9757538
-0.2495117,-0.0657196,0.9661255
-0.2512054,-0.1782532,0.9513702
-0.2361908,-0.173645,0.9560547
-0.2134247,-0.03636169,0.9762726
-0.2294006,0.1525726,0.9612885
-0.257843,0.2990875,0.9187164
-0.2094574,0.3652039,0.9070435
-0.3153534,0.520752,0.7933044
0,0,0
-0.3226624,0.5377502,0.7789001
-0.290741,0.5052643,0.8125
-0.2644958,0.4585571,0.8483734
-0.2701111,0.4792328,0.835083
-0.2619171,0.5028839,0.8237
-0.2499084,0.5530701,0.794754
-0.2424164,0.5434875,0.8036346
-0.2407684,0.5473022,0.8015442
-0.2375488,0.5503693,0.8003998
-0.2372894,0.5443573,0.8045654
-0.2391357,0.5560455,0.79599
-0.2398834,0.5562592,0.7956238
-0.2398834,0.5558777,0.7958832
-0.2384338,0.5516205,0.7992706
-0.2372284,0.5515594,0.7996674
-0.2373505,0.5497894,0.8008575
-0.2360992,0.5518188,0.7998199
-0.2363892,0.5488892,0.8017578
-0.2380981,0.5486298,0.8014221
-0.236969,0.5494995,0.801178
-0.2391357,0.5444336,0.8039856
-0.2389069,0.5456696,0.8032074
-0.2363892,0.545639,0.8039703
-0.236145,0.5447388,0.804657
-0.2365723,0.5444336,0.8047333
-0.2364197,0.5454407,0.8040924
-0.2365875,0.5481567,0.8022003
-0.2361298,0.5524445,0.7993927
-0.2356262,0.5537262,0.798645
-0.236145,0.5554962,0.7972717
-0.2381287,0.5561523,0.7962189
-0.2397156,0.558075,0.7943878
-0.2397003,0.5590515,0.7937164
-0.2404022,0.5551453,0.7962341
-0.2408447,0.5534515,0.797287
-0.2432861,0.5541229,0.7960663
-0.2440796,0.5584412,0.7928162
-0.2513123,0.5135651,0.8204041
-0.253891,0.5177765,0.8169556
-0.2542725,0.5183105,0.8164978
-0.2545166,0.5310059,0.8082275
-0.2427979,0.5572815,0.7940216
-0.2398071,0.5596161,0.7932892
-0.2383118,0.5600433,0.7934265
-0.2379303,0.5680695,0.7878113
-0.2413788,0.5681763,0.7866974
-0.2404175,0.5678558,0.7872314
-0.2403259,0.5670624,0.7878113
-0.2381134,0.5654755,0.7896271
-0.2386627,0.5645752,0.7901154
-0.2411957,0.5570679,0.7946625
-0.2411804,0.5558319,0.7955322
-0.2456055,0.5541077,0.7953796
-0.2460022,0.5543518,0.7950745
-0.2452698,0.5531006,0.7961731
-0.2458496,0.5537262,0.7955627
-0.2457123,0.5543213,0.7951965
-0.2458038,0.5551758,0.7945557
-0.2452698,0.5543976,0.7952728
-0.2452698,0.5543976,0.7952728
-0.2456512,0.5540314,0.7954102
-0.2466125,0.5541077,0.7950592
-0.2471771,0.5463257,0.8002472
-0.2477875,0.555542,0.7937012
-0.2487946,0.5450287,0.8006287
-0.2487946,0.5450134,0.8006439
-0.2503662,0.5441132,0.800766
-0.2659912,0.520813,0.8111572
-0.2647858,0.5174713,0.8136902
-0.2641296,0.5170441,0.8141785
-0.2639313,0.5146179,0.8157806
-0.2627716,0.5071716,0.8208008
-0.259613,0.5089874,0.8206787
-0.259613,0.5082245,0.8211517
-0.2579651,0.5590668,0.7879486
-0.2561493,0.5573425,0.7897644
-0.2536621,0.5592804,0.7891998
-0.2540741,0.5598755,0.7886505
-0.2549744,0.5614319,0.7872467
-0.2552185,0.561615,0.7870331
-0.2559967,0.5630646,0.7857361
-0.2559967,0.5652466,0.7841797
-0.2582092,0.568161,0.7813416
-0.2568512,0.565506,0.7837067
-0.2400818,0.457428,0.8562164
-0.2309265,0.4054108,0.8844757
-0.2181549,0.3095703,0.9255066
-0.2688904,0.3324127,0.9039764
-0.2319946,0.1760101,0.9566498
-0.2463226,0.1617889,0.9555817
-0.2378387,0.06817627,0.9689026
-0.2335663,0.06152344,0.9703827
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.366394,-0.4167786,0.8318787
-0.3619995,-0.4231415,0.8305969
-0.3398438,-0.168457,0.9252625
-0.378891,-0.1974945,0.9041138
-0.2566986,-0.2340851,0.9376984
-0.2654419,-0.2407684,0.9335632
-0.3295593,-0.1811676,0.9265747
-0.396286,-0.1239319,0.9097137
-0.394989,-0.1224823,0.9104767
-0.393631,-0.1247711,0.9107513
-0.2452393,-0.201004,0.9483795
-0.2751007,-0.4321136,0.8588257
-0.3250732,-0.08026123,0.9422607
-0.2333984,-0.3163147,0.9194794
0,0,0
0,0,0
-0.1882324,-0.2037659,0.9607391
-0.191452,-0.1696472,0.9667206
-0.1749725,-0.2295837,0.957428
-0.1915741,-0.1889343,0.9631042
-0.2047577,-0.1034241,0.9733276
-0.2003021,-0.09799194,0.9748077
-0.1971588,-0.1069183,0.9745178
-0.1947327,-0.1124725,0.9743805
-0.1939392,-0.09715271,0.976181
-0.1924744,-0.07388306,0.9785004
-0.1834564,-0.08721924,0.9791412
-0.184845,-0.0811615,0.9794006
-0.1908569,-0.05961609,0.9797974
-0.1892548,-0.06144714,0.9799957
-0.1881866,-0.06193542,0.9801636
-0.1879883,-0.06274414,0.9801483
-0.1873627,-0.06481934,0.9801331
-0.1874847,-0.06549072,0.980072
-0.1867981,-0.05931091,0.9805908
-0.1826324,-0.03660583,0.9824982
-0.1744843,-0.04522705,0.9836121
-0.1676636,-0.06593323,0.9836273
-0.1634827,-0.0388031,0.9857788
-0.1657867,-0.03105164,0.9856567
-0.1696472,-0.0378418,0.9847717
-0.1693573,-0.03857422,0.984787
-0.1711121,-0.03781128,0.9845123
-0.1705017,-0.03814697,0.9846039
-0.1781921,-0.01985168,0.9837799
-0.1920624,-0.002975464,0.981369
-0.1920013,0.01832581,0.9812164
-0.1878357,0.01269531,0.9821167
-0.1762695,0.01986694,0.9841309
-0.1842499,0.007247925,0.9828491
-0.1835785,0.02682495,0.9826355
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.2096863,0.4091034,0.8880615
-0.2132263,0.4234009,0.8804779
-0.2098694,0.4272308,0.8794403
-0.2140198,0.4376373,0.873291
-0.2342834,0.4408264,0.8664703
-0.2412415,0.446228,0.8617706
-0.2425842,0.4812164,0.8423615
-0.2395172,0.4819946,0.8427887
