Position X,Position Y,Position Z,Rotation X
-1.467417,0.7296796,-1.111334,81.8084
-1.467722,0.7303169,-1.111411,81.81732
-1.467731,0.7295194,-1.11134,81.77848
-1.467623,0.730001,-1.111388,81.70163
-1.467567,0.7299762,-1.111378,81.73183
-1.467889,0.7295067,-1.11112,81.81429
-1.467872,0.7293215,-1.111108,81.78377
-1.46743,0.7296481,-1.111188,81.72237
-1.467749,0.7304757,-1.111113,81.75584
-1.467774,0.7296462,-1.111195,81.79384
-1.467403,0.7297621,-1.11134,81.76315
-1.467763,0.7303517,-1.111058,81.70156
-1.467711,0.7300489,-1.11116,81.69717
-1.467698,0.7295592,-1.111249,81.71777
-1.467698,0.7297063,-1.111188,81.69844
-1.468187,0.7297022,-1.111158,81.65214
-1.468115,0.7292936,-1.111103,81.63287
-1.467813,0.7291267,-1.11109,81.63238
-1.467767,0.7290881,-1.111073,81.64887
-1.468009,0.7291358,-1.111126,81.66096
-1.468049,0.7292874,-1.111091,81.64248
-1.467931,0.729115,-1.11098,81.61816
-1.468054,0.7291775,-1.110946,81.61849
-1.467923,0.729109,-1.110798,81.61981
-1.467856,0.729105,-1.110786,81.62858
-1.46796,0.7291133,-1.110798,81.64586
-1.467955,0.7291098,-1.110788,81.62478
-1.467906,0.7291427,-1.110811,81.60783
-1.467878,0.7294276,-1.11082,81.6125
-1.467963,0.72891,-1.110882,81.59991
-1.467975,0.7290258,-1.110828,81.58073
-1.467906,0.729152,-1.11081,81.53812
-1.46788,0.7289603,-1.11093,81.5498
-1.468168,0.7285769,-1.110809,81.59286
-1.468046,0.7287951,-1.110754,81.62677
-1.468213,0.7291214,-1.110723,81.58817
-1.468334,0.7289913,-1.110889,81.55502
-1.468147,0.7287831,-1.1108,81.55711
-1.468124,0.7290866,-1.110693,81.53954
-1.468035,0.7288141,-1.110762,81.54771
-1.468158,0.7290044,-1.110695,81.55627
-1.467975,0.7285583,-1.110702,81.5528
-1.468163,0.7287185,-1.110806,81.53696
-1.468301,0.7289577,-1.110832,81.54558
-1.468209,0.7285106,-1.110721,81.54591
-1.468161,0.7284718,-1.110671,81.54646
-1.468097,0.7285771,-1.110741,81.51828
-1.468152,0.7289844,-1.110744,81.52315
-1.468161,0.7284808,-1.110675,81.55276
-1.467999,0.7286472,-1.11075,81.56474
-1.468086,0.7292387,-1.110788,81.58047
-1.468101,0.7293642,-1.110855,81.56898
-1.467959,0.7289727,-1.110706,81.55469
-1.467736,0.7297268,-1.110937,81.59487
-1.468168,0.7316477,-1.111063,81.50872
-1.468405,0.7317989,-1.111207,81.34319
-1.468168,0.7342176,-1.111607,80.93358
-1.468088,0.7359755,-1.111716,80.72318
-1.468078,0.7396808,-1.111873,80.21737
-1.467717,0.7422245,-1.111745,79.85363
-1.46637,0.7481457,-1.111154,79.10883
-1.465906,0.7510399,-1.110718,78.75983
-1.464208,0.7574493,-1.109317,78.13652
-1.463424,0.7606642,-1.108553,77.89881
-1.46236,0.7646034,-1.107455,77.6451
-1.460111,0.7724097,-1.104641,77.12855
-1.458836,0.7768183,-1.103312,76.98169
-1.455501,0.7875146,-1.098892,76.80064
-1.453922,0.7919725,-1.096746,76.56102
-1.449879,0.8033236,-1.091233,76.11852
-1.447889,0.809008,-1.088276,75.77066
-1.443659,0.8217318,-1.081777,74.93423
-1.44137,0.8276241,-1.077874,74.36502
-1.436483,0.8410215,-1.069912,73.10099
-1.434127,0.8485603,-1.066163,72.4456
-1.429015,0.8611671,-1.057445,71.18494
-1.426155,0.8679976,-1.052306,70.59021
-1.420049,0.8818346,-1.042712,69.24374
-1.417423,0.8892088,-1.037702,68.56773
-1.411723,0.9027104,-1.02766,67.37252
-1.408725,0.9095048,-1.022369,66.90482
-1.403586,0.9227743,-1.011764,66.20632
-1.401037,0.9291432,-1.006145,65.95264
-1.395921,0.9412469,-0.9939407,65.54297
-1.393445,0.9472362,-0.9881589,65.39075
-1.389109,0.95885,-0.9778808,65.1633
-1.386593,0.9651113,-0.9716161,65.12248
-1.382577,0.975861,-0.9612153,65.21921
-1.380598,0.9812374,-0.9559141,65.26225
-1.37851,0.9869031,-0.9508095,65.4329
-1.37514,0.9966648,-0.9396904,65.78114
-1.371545,1.005157,-0.929505,66.16089
-1.370751,1.009595,-0.9259339,66.38657
-1.367611,1.017429,-0.9158983,66.9538
-1.365409,1.022521,-0.9072354,67.68291
-1.364128,1.025761,-0.9027701,68.02842
-1.362408,1.032208,-0.8947629,68.93516
-1.361517,1.034584,-0.8906816,69.4103
-1.359859,1.037032,-0.8837918,70.31693
-1.358819,1.039129,-0.880971,70.81737
-1.358354,1.042066,-0.8745683,71.91241
-1.357234,1.04201,-0.8716481,72.49913
-1.357109,1.043821,-0.8657789,73.72295
-1.356587,1.044727,-0.8632485,74.33817
-1.356726,1.045752,-0.8586437,75.44434
-1.355959,1.044782,-0.8564101,75.91605
-1.356042,1.044659,-0.8538844,76.33231
-1.356246,1.045571,-0.8501046,77.20082
-1.356316,1.045354,-0.8488991,77.67142
-1.356049,1.044214,-0.845278,78.41521
-1.355665,1.044153,-0.8430808,78.64465
-1.356104,1.043949,-0.8419573,78.65162
-1.357088,1.041822,-0.8396927,78.87093
-1.357554,1.041472,-0.8386244,79.01018
-1.357706,1.041196,-0.8377157,79.38718
-1.358185,1.040675,-0.8372509,79.46535
-1.358887,1.038976,-0.8361729,79.58205
-1.359427,1.038929,-0.8357833,79.70863
-1.360326,1.0381,-0.8349566,79.93803
-1.360666,1.037829,-0.8346722,79.98111
-1.361403,1.037221,-0.834325,80.23002
-1.361183,1.036866,-0.8345485,80.33912
-1.361092,1.03644,-0.8342774,80.34753
-1.361832,1.036082,-0.8335534,80.47227
-1.362027,1.035973,-0.8333991,80.62489
-1.361866,1.036235,-0.8337889,80.70561
-1.36292,1.03618,-0.8330457,80.69286
-1.36263,1.036598,-0.8332061,80.70251
-1.362779,1.036942,-0.8334183,80.72291
-1.362998,1.036371,-0.8331505,80.85185
-1.362995,1.036573,-0.8328098,80.92361
-1.362169,1.037335,-0.8339823,80.8444
-1.361593,1.037582,-0.8341349,80.75218
-1.36229,1.037383,-0.8342124,80.65726
-1.36183,1.037187,-0.8350032,80.5807
-1.361097,1.037677,-0.8356195,80.4296
-1.360968,1.037255,-0.835839,80.32343
-1.360795,1.037255,-0.8370288,79.95953
-1.360826,1.036978,-0.8382773,79.73515
-1.360448,1.036731,-0.8397449,79.17827
-1.360544,1.036698,-0.8407083,78.78232
-1.360452,1.036232,-0.8434866,77.9614
-1.360534,1.036654,-0.8448622,77.54586
-1.361132,1.036326,-0.8473327,76.48698
-1.361276,1.036067,-0.8491095,75.9694
-1.361356,1.035342,-0.8533159,75.05196
-1.361717,1.035207,-0.854429,74.62066
-1.362299,1.034889,-0.8591212,73.66698
-1.362529,1.034787,-0.8617358,73.11777
-1.363418,1.035278,-0.8671294,72.07442
-1.364252,1.034394,-0.8690728,71.51361
-1.365327,1.033406,-0.8750903,70.58548
-1.36535,1.033496,-0.8777343,70.16897
-1.366882,1.033193,-0.8838727,69.38296
-1.367362,1.032413,-0.88674,68.89928
-1.368639,1.031242,-0.8942762,68.04025
-1.369777,1.031178,-0.8973218,67.63702
-1.3723,1.029188,-0.9047467,66.72855
-1.373581,1.027732,-0.9088667,66.28123
-1.375699,1.026308,-0.9164349,65.38652
-1.377138,1.025638,-0.9210109,64.93856
-1.380001,1.02211,-0.9292976,63.93897
-1.381784,1.020122,-0.9337301,63.38481
-1.384778,1.017675,-0.9420269,62.15772
-1.386274,1.015373,-0.9467312,61.65896
-1.389991,1.010483,-0.9548668,60.72141
-1.391348,1.007803,-0.9590507,60.28789
-1.394395,1.003684,-0.9677349,59.57302
-1.395759,1.000381,-0.9718639,59.26238
-1.399235,0.9943898,-0.9799573,58.80824
-1.400945,0.9915271,-0.984305,58.67165
-1.404063,0.9855866,-0.9928136,58.42987
-1.405766,0.981823,-0.9967135,58.45226
-1.408998,0.9751551,-1.004989,58.55667
-1.410449,0.9720529,-1.009103,58.66414
-1.413632,0.9643438,-1.01705,58.96422
-1.415246,0.9606133,-1.021075,59.11945
-1.418352,0.9534776,-1.029247,59.58209
-1.419891,0.9496369,-1.033156,59.86301
-1.423312,0.9409986,-1.03976,60.72023
-1.424584,0.9369771,-1.043158,61.12872
-1.426636,0.928944,-1.050006,61.97195
-1.428132,0.9240369,-1.052512,62.43922
-1.430812,0.9157857,-1.058356,63.48701
-1.43165,0.911986,-1.061581,64.02125
-1.434629,0.90346,-1.066765,65.16344
-1.435429,0.8990678,-1.068463,65.75114
-1.437291,0.8908474,-1.072919,66.87411
-1.438139,0.887237,-1.075594,67.39497
-1.439943,0.8790725,-1.080305,68.48972
-1.441202,0.8746123,-1.082319,69.11151
-1.443327,0.8668725,-1.086665,70.27264
-1.444354,0.8627926,-1.088806,70.82362
-1.446362,0.8537705,-1.092211,71.87852
-1.447449,0.8498074,-1.094124,72.39528
-1.449629,0.8405671,-1.097934,73.47726
-1.45048,0.8363955,-1.099648,74.03164
-1.452143,0.8275985,-1.103072,75.06138
-1.453011,0.8242184,-1.10488,75.52831
-1.454811,0.8165773,-1.108281,76.42856
-1.455653,0.8125998,-1.109803,76.7702
-1.456643,0.808831,-1.111433,77.04227
-1.457786,0.8052663,-1.113067,77.29784
-1.459448,0.7983388,-1.115888,77.79526
-1.46049,0.7913322,-1.11807,78.38657
-1.461084,0.7849494,-1.119801,79.0279
-1.461316,0.7788522,-1.120878,79.7448
-1.461295,0.7754784,-1.121385,80.10314
-1.461313,0.7699063,-1.122574,80.7357
-1.461266,0.7672163,-1.123074,81.04588
-1.46111,0.7625698,-1.123516,81.59059
-1.460974,0.7603174,-1.12386,81.78341
-1.460658,0.7560489,-1.124541,81.99763
-1.460805,0.7546568,-1.124676,81.97188
-1.460961,0.7505187,-1.125033,81.85601
-1.461011,0.7488827,-1.125372,81.77319
-1.461187,0.7462043,-1.125812,81.49303
-1.461068,0.7449496,-1.125914,81.39759
-1.461013,0.741854,-1.12577,81.72234
-1.460674,0.7406452,-1.125873,81.87624
-1.460992,0.7391949,-1.125696,82.21475
-1.461223,0.7378793,-1.125473,82.4161
-1.461358,0.7372415,-1.125104,82.70153
-1.461753,0.7369366,-1.125078,82.37331
-1.462721,0.7366269,-1.124856,81.75731
-1.463038,0.7354369,-1.124753,81.47582
-1.463565,0.7352183,-1.124661,81.20382
-1.463988,0.7352936,-1.124167,81.30324
-1.464141,0.734277,-1.123746,81.49197
-1.464336,0.7337158,-1.123552,81.5108
-1.464551,0.7336791,-1.123411,81.32787
-1.465053,0.7333684,-1.123186,81.21262
-1.465266,0.7331607,-1.123089,81.1237
-1.465553,0.7328196,-1.122932,81.05785
-1.465709,0.7326868,-1.122817,81.03571
-1.466148,0.7320902,-1.122415,80.9951
-1.466181,0.7318971,-1.122471,80.96375
-1.466681,0.7324944,-1.122404,80.83842
-1.466932,0.7320235,-1.122395,80.75797
-1.467041,0.7317481,-1.122279,80.64649
-1.467224,0.7315876,-1.122302,80.61717
-1.46768,0.7311916,-1.12229,80.55248
-1.467829,0.7310448,-1.122351,80.5211
-1.467774,0.7307539,-1.122405,80.3405
-1.46793,0.730859,-1.122484,80.28038
-1.468235,0.7305572,-1.122546,80.27945
-1.468047,0.7305276,-1.122647,80.26015
-1.468261,0.73084,-1.122615,80.22662
-1.468316,0.7307963,-1.12262,80.20039
-1.468281,0.7301562,-1.12255,80.14307
-1.468072,0.7304518,-1.12247,80.12957
-1.468584,0.7303994,-1.12249,80.13347
-1.468627,0.7301221,-1.122421,80.06526
-1.468774,0.7304184,-1.122531,80.02295
-1.468805,0.7303982,-1.122509,80.01229
-1.468852,0.7300634,-1.122511,79.99667
-1.468908,0.7299585,-1.122422,79.96695
-1.468859,0.7296636,-1.122468,79.98484
-1.468999,0.7298398,-1.12258,80.01401
-1.469133,0.729785,-1.122425,79.93898
-1.469168,0.7297299,-1.122438,79.92608
-1.469129,0.7293379,-1.122408,79.94225
-1.469264,0.7295196,-1.122537,79.96377
-1.469387,0.7293231,-1.122442,79.93524
-1.469195,0.7290494,-1.122351,79.91984
-1.469074,0.7296085,-1.122413,79.93864
-1.469064,0.7296102,-1.122405,79.92616
-1.469064,0.7296102,-1.122405,79.92616
-1.468797,0.7289534,-1.122199,79.94541
-1.468835,0.729547,-1.122272,79.9117
-1.468835,0.729547,-1.122272,79.9117
-1.468631,0.7293015,-1.122341,79.83995
-1.469384,0.7289233,-1.12214,79.89986
-1.468891,0.7294111,-1.122466,79.88028
-1.468916,0.7285616,-1.122417,79.80343
-1.46893,0.7285075,-1.122466,79.79362
-1.46895,0.7284303,-1.122501,79.78901
-1.469717,0.7291634,-1.122363,79.75494
-1.469774,0.7281299,-1.122438,79.72356
-1.469774,0.7281299,-1.122438,79.72356
-1.469896,0.7291775,-1.122354,79.75391
-1.469967,0.7291327,-1.122453,79.75856
-1.469754,0.7283125,-1.122548,79.73753
-1.469676,0.7288833,-1.122667,79.73654
-1.469619,0.7290075,-1.122575,79.74234
-1.470014,0.7290533,-1.12253,79.79742
-1.469535,0.7287374,-1.122494,79.7849
-1.469617,0.7287426,-1.122582,79.79025
-1.470038,0.7288623,-1.122665,79.76037
-1.46992,0.7287855,-1.122728,79.71996
-1.46977,0.7285333,-1.122633,79.74489
-1.469751,0.7284896,-1.12264,79.74951
-1.469828,0.7285893,-1.122658,79.74468
-1.46979,0.7287598,-1.122508,79.73966
-1.470001,0.7284129,-1.122545,79.77803
-1.470015,0.7283323,-1.122618,79.77586
-1.469887,0.7287347,-1.12259,79.68176
-1.470013,0.7284954,-1.122546,79.6514
-1.470054,0.7281725,-1.122721,79.69212
-1.470036,0.7281642,-1.122708,79.731
-1.469894,0.7291179,-1.122589,79.75038
-1.470134,0.7286,-1.122567,79.74996
-1.469918,0.7279019,-1.122602,79.69458
-1.469899,0.7285721,-1.1227,79.70272
-1.470177,0.7287095,-1.122549,79.75374
-1.470268,0.7286375,-1.122701,79.74299
-1.469874,0.7281196,-1.122642,79.70355
-1.469545,0.7286263,-1.122717,79.69151
-1.470033,0.7287693,-1.122588,79.71571
-1.469729,0.7278557,-1.122591,79.71675
-1.469834,0.7279778,-1.122582,79.70393
-1.469851,0.7279284,-1.122588,79.70009
-1.469624,0.728045,-1.122896,79.73177
-1.4704,0.727222,-1.122683,79.72322
-1.470559,0.7274346,-1.122588,79.69285
-1.470595,0.7273901,-1.122587,79.69876
-1.470751,0.7271802,-1.122668,79.69828
-1.470282,0.7269969,-1.122905,79.68409
-1.470306,0.7285058,-1.122797,79.71169
-1.470209,0.72857,-1.122693,79.70168
-1.470495,0.7281754,-1.122584,79.70841
-1.47035,0.727746,-1.122619,79.72835
-1.470968,0.7279022,-1.122462,79.72643
-1.470499,0.728579,-1.122646,79.65112
-1.470461,0.728467,-1.122638,79.65637
-1.470518,0.7277765,-1.122549,79.68577
-1.469821,0.7285004,-1.122813,79.67452
-1.470221,0.7284322,-1.122675,79.66559
-1.470304,0.7275524,-1.122588,79.66852
-1.470027,0.72824,-1.122756,79.69088
-1.470007,0.7283027,-1.122728,79.66853
-1.469766,0.7280202,-1.122791,79.61084
-1.470185,0.7275095,-1.122629,79.60598
-1.470183,0.7274454,-1.122625,79.62254
-1.470158,0.7279899,-1.122689,79.63242
-1.470052,0.7274578,-1.122652,79.61147
-1.469993,0.7275178,-1.122556,79.60458
-1.469996,0.7277281,-1.122682,79.60271
-1.470463,0.7280235,-1.122644,79.62671
-1.470451,0.7278142,-1.122706,79.61896
-1.470281,0.7276618,-1.122746,79.61604
-1.47047,0.7279119,-1.122847,79.6343
-1.470435,0.7280152,-1.122743,79.62093
-1.47038,0.7276905,-1.122579,79.61229
-1.470331,0.7275863,-1.122741,79.6323
-1.470331,0.7275519,-1.122761,79.62067
-1.470323,0.7282372,-1.122874,79.65034
-1.470347,0.7276697,-1.122706,79.63477
-1.470174,0.7271338,-1.122799,79.57949
-1.470164,0.7270586,-1.1228,79.55599
-1.470561,0.7276177,-1.122649,79.60511
-1.47058,0.7276218,-1.122638,79.6163
-1.470309,0.7268779,-1.122689,79.58123
-1.470414,0.7280977,-1.122792,79.5801
-1.470914,0.7274671,-1.122748,79.61233
-1.470402,0.7267339,-1.122841,79.6103
-1.470425,0.7277949,-1.122877,79.61251
-1.470407,0.7278757,-1.122892,79.60878
-1.470871,0.7279067,-1.122801,79.63849
-1.470348,0.726995,-1.122575,79.61282
-1.470155,0.7283163,-1.122712,79.59905
-1.470614,0.728924,-1.122732,79.60551
-1.47026,0.7290936,-1.122749,79.66144
-1.47031,0.7299504,-1.122898,79.64761
-1.470064,0.7326515,-1.123294,79.35294
-1.470331,0.7347867,-1.123392,79.21323
-1.469816,0.7375171,-1.123341,78.82911
-1.469537,0.7395155,-1.123257,78.61924
-1.469067,0.7456059,-1.122719,78.18617
-1.468598,0.7484925,-1.122317,77.99197
-1.46755,0.7531776,-1.121391,77.59372
-1.466559,0.7558305,-1.120913,77.13062
-1.465173,0.7624243,-1.11947,76.06081
-1.464336,0.7659452,-1.118566,75.62536
-1.461483,0.7733279,-1.115798,75.17287
-1.459559,0.778329,-1.11366,75.28026
-1.458228,0.7853253,-1.111941,75.37861
-1.454768,0.7956693,-1.106985,75.18612
-1.452666,0.8002684,-1.104125,74.87588
-1.448953,0.8125765,-1.097815,74.05922
-1.446142,0.8195868,-1.095223,73.51583
-1.440878,0.8314736,-1.088057,72.4705
-1.43798,0.8380851,-1.083988,71.90916
-1.431976,0.852054,-1.075558,70.69352
-1.429084,0.8585765,-1.07137,70.00233
-1.42275,0.8717277,-1.061452,68.76605
-1.419706,0.8785865,-1.056524,68.09352
-1.413689,0.8922826,-1.04576,66.93127
-1.410721,0.8989979,-1.040435,66.44624
-1.404967,0.9123796,-1.029706,65.55254
-1.402318,0.9191446,-1.024004,65.1899
-1.396799,0.9318609,-1.012478,64.69542
-1.394318,0.9382142,-1.006651,64.45931
-1.389293,0.9502659,-0.9951199,64.23446
-1.387079,0.9560283,-0.9894195,64.23444
-1.382808,0.9675066,-0.978107,64.30635
-1.380972,0.9733866,-0.972428,64.41781
-1.37752,0.9832174,-0.9615324,64.69293
-1.375947,0.9876763,-0.9562906,64.88652
-1.375947,0.9876763,-0.9562906,64.88652
-1.371999,1.001112,-0.9403647,65.81551
-1.369928,1.008543,-0.9306685,66.44192
-1.367562,1.014722,-0.9210344,67.24979
-1.366544,1.018543,-0.9159709,67.65789
-1.364457,1.023678,-0.9065009,68.5453
-1.363443,1.025211,-0.9020004,68.97552
-1.362549,1.03018,-0.8930632,69.99248
-1.361426,1.032479,-0.8894857,70.51826
-1.359639,1.035869,-0.8814744,71.62156
-1.358708,1.036888,-0.877129,72.12421
-1.357004,1.039984,-0.8706979,73.2153
-1.356318,1.041545,-0.8673721,73.76316
-1.35535,1.042674,-0.8614938,74.9284
-1.355374,1.042985,-0.857929,75.59345
-1.354007,1.043429,-0.853699,76.85663
-1.353691,1.044058,-0.8512937,77.439
-1.3534,1.043446,-0.8470815,78.64243
-1.353146,1.043791,-0.8452989,79.21609
-1.353361,1.043404,-0.8419809,80.16855
-1.353512,1.042437,-0.8404108,80.53529
-1.35363,1.041512,-0.8380495,81.16056
-1.353825,1.040762,-0.8373261,81.33536
-1.354546,1.040694,-0.8355205,81.63912
-1.355321,1.039563,-0.8346902,81.84885
-1.356191,1.037954,-0.8335159,82.11828
-1.357017,1.037683,-0.8326841,82.13548
-1.357476,1.03742,-0.8318181,82.06351
-1.358087,1.036557,-0.8314086,82.21444
-1.358623,1.035231,-0.8309559,82.44358
-1.359329,1.035664,-0.8308015,82.51232
-1.359787,1.034465,-0.8303525,82.81545
-1.359744,1.033989,-0.8302397,82.90599
-1.359865,1.034267,-0.8297204,82.93373
-1.359862,1.034385,-0.829717,82.94821
-1.359733,1.033774,-0.829523,82.94386
-1.359468,1.034038,-0.8293282,82.95232
-1.359386,1.034136,-0.829312,82.9834
-1.359092,1.034417,-0.829643,83.10193
-1.358502,1.034431,-0.8297797,83.17625
-1.358389,1.034537,-0.829868,83.208
-1.357711,1.03464,-0.8307554,83.22697
-1.357527,1.034552,-0.8308265,83.24587
-1.356571,1.035133,-0.8316442,83.05006
-1.356165,1.035169,-0.8320409,82.94173
-1.355769,1.035201,-0.832803,82.74442
-1.355375,1.034546,-0.8337088,82.32386
-1.354649,1.035303,-0.8347403,82.07886
-1.354137,1.034915,-0.8362964,81.48207
-1.354246,1.03428,-0.8371428,81.09929
-1.354474,1.034876,-0.8388891,80.23668
-1.353454,1.034804,-0.8409054,79.71166
-1.353513,1.033966,-0.8436972,78.58679
-1.354348,1.032905,-0.8449531,78.16322
-1.353968,1.032229,-0.8490726,77.60467
-1.353936,1.031394,-0.8507697,77.26301
-1.354766,1.029758,-0.8545718,76.41884
-1.355162,1.029084,-0.8568336,75.98383
-1.355487,1.027572,-0.8619063,75.18012
-1.356562,1.026585,-0.8637544,74.81335
-1.358066,1.024379,-0.8688816,74.15777
-1.35787,1.024109,-0.8718926,73.82981
-1.359087,1.021239,-0.8776492,72.99017
-1.359761,1.020386,-0.8803519,72.52985
-1.362144,1.018348,-0.8867033,71.80055
-1.362578,1.017061,-0.8903172,71.38378
-1.364776,1.01455,-0.896189,70.5445
-1.365417,1.012573,-0.8997135,70.05602
-1.367899,1.010448,-0.9082375,69.06152
-1.369379,1.008825,-0.9118922,68.64237
-1.372413,1.004655,-0.9195207,67.83189
-1.373934,1.002134,-0.9239889,67.46516
-1.376665,0.998583,-0.9325215,66.89624
-1.378967,0.9957174,-0.9365069,66.73301
-1.38235,0.9894572,-0.945241,66.78856
-1.384002,0.9858745,-0.9500974,67.02395
-1.387289,0.979804,-0.9583293,67.36835
-1.389592,0.9751574,-0.9625939,67.63991
-1.392705,0.9663539,-0.971759,68.44744
-1.394342,0.9628093,-0.9761776,68.79014
-1.398482,0.9544444,-0.9834685,69.69029
-1.400197,0.9493597,-0.9878416,70.12656
-1.403075,0.9402096,-0.9964841,71.07767
-1.404626,0.9363909,-1.000756,71.60399
-1.408465,0.9274575,-1.008655,72.69376
-1.409885,0.9226673,-1.012477,73.17004
-1.413119,0.9141649,-1.020535,74.10266
-1.414717,0.9103873,-1.024031,74.48883
-1.418085,0.9010613,-1.031564,75.30605
-1.419084,0.8969251,-1.034669,75.71643
-1.421631,0.8887935,-1.041276,76.43275
-1.422811,0.8845627,-1.044481,76.80417
-1.425075,0.8762878,-1.050241,77.46554
-1.426243,0.872805,-1.053042,77.82191
-1.428496,0.86481,-1.058817,78.54005
-1.429436,0.8609719,-1.061899,78.93526
-1.431861,0.8534517,-1.067533,79.73647
-1.434036,0.846011,-1.07276,80.52879
-1.434766,0.8425193,-1.075162,80.8502
-1.436509,0.8362838,-1.080029,81.48124
-1.437106,0.8333046,-1.082285,81.75716
-1.438423,0.826498,-1.086416,82.39119
-1.438901,0.8231786,-1.088781,82.66073
-1.440133,0.8180685,-1.092474,83.19651
-1.440729,0.8151755,-1.094316,83.41337
-1.441632,0.808781,-1.097587,83.82683
-1.441699,0.8054826,-1.099095,84.09858
-1.442614,0.8008869,-1.101849,84.52017
-1.442885,0.797351,-1.103131,84.69219
-1.443122,0.7915577,-1.105959,85.04722
-1.443452,0.7886995,-1.107361,85.20846
-1.444086,0.7867454,-1.108573,85.26794
-1.444447,0.7807565,-1.110947,85.13696
-1.444707,0.7756557,-1.11335,84.8788
-1.445136,0.7730814,-1.11453,84.73158
-1.445956,0.7681564,-1.116784,84.58286
-1.446462,0.7656145,-1.117899,84.67343
-1.447199,0.7605004,-1.120347,84.30818
-1.448041,0.7587651,-1.121457,83.83407
-1.449206,0.7538877,-1.123454,83.06857
-1.449596,0.7515007,-1.124501,82.74934
-1.450039,0.7480416,-1.125619,82.42125
-1.450221,0.7463202,-1.125948,82.95366
-1.450583,0.7430403,-1.12656,83.52789
-1.450495,0.7419434,-1.12643,83.81832
-1.450913,0.7402511,-1.126249,83.85647
-1.451301,0.7394218,-1.126178,83.72655
-1.452364,0.7380552,-1.125904,82.97753
-1.452975,0.7374396,-1.125684,82.5953
-1.453991,0.7363467,-1.125093,82.20986
-1.454509,0.7361028,-1.124602,82.1476
-1.455405,0.7350409,-1.123909,82.33136
-1.455816,0.7346206,-1.123608,82.35058
-1.456664,0.7342873,-1.122927,82.19123
-1.456893,0.7339261,-1.122745,81.9706
-1.457684,0.733386,-1.122047,81.56201
-1.45769,0.7332613,-1.121783,81.45363
-1.457941,0.7332885,-1.121094,81.53302
-1.458198,0.73295,-1.120822,81.56721
-1.458537,0.7327347,-1.120501,81.45868
-1.458822,0.7326033,-1.120381,81.33929
-1.459479,0.7320514,-1.120147,81.15514
-1.459658,0.731818,-1.120066,81.13083
-1.459645,0.7316957,-1.119983,81.20375
-1.45979,0.7312357,-1.11999,81.18519
-1.459927,0.7307825,-1.12017,81.05552
-1.460027,0.7309949,-1.120092,81.01736
-1.460148,0.7309432,-1.120162,80.99152
-1.460397,0.7305405,-1.120241,80.88718
-1.460292,0.7304142,-1.12038,80.8356
-1.460521,0.7307367,-1.120484,80.72794
-1.460884,0.7301846,-1.120477,80.67094
-1.461187,0.7299621,-1.120579,80.57125
-1.461109,0.730123,-1.120694,80.53691
-1.461528,0.7304561,-1.120643,80.44994
-1.461875,0.7295561,-1.12066,80.42258
-1.461826,0.7296615,-1.120748,80.33871
-1.462339,0.729773,-1.120679,80.28716
-1.462602,0.7290306,-1.120846,80.17004
-1.462761,0.7289033,-1.12088,80.09464
-1.463261,0.7293329,-1.120749,79.99818
-1.463428,0.7292597,-1.12076,80.00569
-1.463374,0.728255,-1.120966,80.01217
-1.463294,0.7287395,-1.121265,79.99822
-1.463219,0.7288899,-1.121034,79.91299
-1.463922,0.7283194,-1.121143,79.71835
-1.464115,0.728349,-1.121379,79.60498
-1.46456,0.7285509,-1.121363,79.55436
-1.464697,0.7283459,-1.121474,79.51754
-1.46505,0.7276525,-1.121533,79.44897
-1.465014,0.7278543,-1.121675,79.39562
-1.465564,0.7277946,-1.121863,79.29829
-1.465962,0.7272406,-1.121915,79.18452
-1.466125,0.72719,-1.12192,79.14279
-1.466145,0.7272475,-1.122002,79.11318
-1.466489,0.7272556,-1.122034,79.11877
-1.466335,0.7268896,-1.122141,79.10941
-1.466474,0.7267239,-1.122254,79.06254
-1.466534,0.7266889,-1.122091,79.03062
-1.466617,0.7265987,-1.122191,78.9555
-1.466721,0.7268031,-1.122164,78.92949
-1.46682,0.7266712,-1.122189,78.90318
-1.467181,0.7264907,-1.122352,78.83282
-1.46732,0.7265673,-1.122305,78.81606
-1.467399,0.7264092,-1.122302,78.79741
-1.467567,0.726207,-1.122391,78.7431
-1.467662,0.7261417,-1.122451,78.71842
-1.467705,0.7261376,-1.122316,78.69955
-1.467678,0.7261679,-1.122369,78.68916
-1.467889,0.7260776,-1.122427,78.664
-1.467872,0.7258811,-1.122489,78.66181
-1.468021,0.7260923,-1.122402,78.6172
-1.467988,0.7258368,-1.122397,78.59646
-1.468131,0.725805,-1.122368,78.53547
-1.468017,0.7254069,-1.122428,78.53619
-1.468371,0.7256162,-1.122404,78.52476
-1.468454,0.7255673,-1.122419,78.50294
-1.468521,0.7249629,-1.122447,78.41087
-1.468557,0.7248814,-1.122438,78.4021
-1.468934,0.7255194,-1.122477,78.44376
-1.468994,0.7255268,-1.12247,78.40347
-1.468834,0.7245755,-1.122329,78.32417
-1.46884,0.7244864,-1.122306,78.33424
-1.46927,0.7254663,-1.122507,78.34386
-1.46928,0.7253709,-1.122487,78.36926
-1.46884,0.7248375,-1.122589,78.4003
-1.468849,0.7248194,-1.122605,78.38643
-1.468826,0.7247164,-1.122591,78.30653
-1.469037,0.723639,-1.122344,78.28854
-1.469017,0.7234347,-1.122333,78.33772
