Velocity X,Velocity Y,Velocity Z
0.03447917,0.002207586,0.03625745
0.0232579,0.02323432,0.03679481
0.02420555,0.03032074,0.03558476
0.01436367,0.04913634,0.03053188
0.006743964,0.05012958,0.03120352
0.008516447,0.05991222,0.03129462
0.0130522,0.0634572,0.03311272
0.01477347,0.06815445,0.04346319
0.01012137,0.07423387,0.04366773
0.007574883,0.08071616,0.03908902
0.007901863,0.08029873,0.04352824
0.005811623,0.07873955,0.04020449
0.004741217,0.08013269,0.0411636
0.007838749,0.07752264,0.04214254
0.00793307,0.08201379,0.03939683
0.006088058,0.08111016,0.03505804
0.004185501,0.07968007,0.03363158
0.006392242,0.07649676,0.03582105
0.01081607,0.08575371,0.03795075
0.008022717,0.07929543,0.03838075
0.003443883,0.0757665,0.04085504
0.005947116,0.08220215,0.04161974
0.006185406,0.07878533,0.04315039
0.006282223,0.0724484,0.04116296
0.005024874,0.06711404,0.043222
0.00984558,0.07739543,0.04110223
0.005859271,0.06520819,0.04302687
0.006386715,0.06346188,0.04235699
0.01784423,0.07118433,0.04084502
0.02279831,0.06698013,0.04117766
0.02470755,0.06191867,0.03901191
0.02124204,0.05725002,0.04146848
0.02315938,0.06025899,0.0392107
0.023685,0.05455079,0.03396158
0.04281297,0.0183012,0.0453409
0.03860192,0.06536866,0.02680419
0.03341246,0.06039581,0.03140683
0.06090707,-0.02713431,0.03088488
0.05251743,-0.0233967,0.02663064
0.04286419,0.04449186,0.02702401
0.04333001,0.04497536,0.02731768
0.03668587,-0.05083466,-0.006384485
0.03103684,-0.04300695,-0.005401379
0.0281596,-0.03902003,-0.004900649
0.03723142,-0.03368952,-0.005908105
0.03361309,-0.03041541,-0.005333927
0.02928625,-0.02650019,-0.004647318
0.02695635,-0.02439194,-0.004277595
0.03645265,-0.02128369,-0.004230015
0.03554191,-0.02075193,-0.004124332
0.03985094,-0.02326785,-0.004624357
0.03642202,-0.0212658,-0.00422646
0.03882368,0.004425641,-0.02042034
0.04298167,0.004899624,-0.02260735
0.04212455,0.004801918,-0.02215652
0.0407923,0.004650051,-0.02145579
-0.04379351,-0.01994057,0.02678954
-0.04482788,-0.02041155,0.02742229
-0.04379629,-0.02303636,0.01993593
-0.04021996,-0.02115525,0.018308
-0.03652153,-0.03754152,0.02953107
-0.03061458,-0.04223569,0.02097055
-0.02778143,-0.07202608,0.02498865
-0.02517091,-0.06326019,0.02242607
-0.01625561,-0.06814377,0.02527138
-0.01676681,-0.08426325,0.02828627
-0.001085195,-0.09477296,0.04188745
0.010993,-0.09429352,0.05667127
0.02696478,-0.09059152,0.07565624
0.02453411,-0.1124241,0.08372677
0.0430252,-0.1167805,0.1089721
0.05667799,-0.1143871,0.1170998
0.06784457,-0.1222442,0.1476079
0.07090615,-0.1287442,0.1598103
0.07667595,-0.1335088,0.1839306
0.07833149,-0.1399557,0.1992081
0.08409815,-0.1593955,0.2233534
0.08174345,-0.1718291,0.2327336
0.07707632,-0.1801461,0.2623479
0.06915829,-0.2069006,0.2768309
0.0652947,-0.2157687,0.2832305
0.06001234,-0.223502,0.2879747
0.05276971,-0.2357238,0.2872342
0.04420006,-0.2577625,0.2865317
0.03354977,-0.2656254,0.2784868
0.0277052,-0.2585745,0.270527
0.01924653,-0.2612583,0.2579101
0.005985465,-0.2647824,0.2439443
-0.003148853,-0.2572046,0.2267019
-0.007360091,-0.2454448,0.214971
-0.01591562,-0.2333836,0.2018616
-0.01993671,-0.2170786,0.1859038
-0.03121613,-0.1998698,0.1715786
-0.03314038,-0.1933742,0.1599996
-0.03738595,-0.1701086,0.1443253
-0.04262717,-0.1574741,0.1439509
-0.04668839,-0.1392335,0.1305312
-0.04769576,-0.1326925,0.1182426
-0.04635189,-0.1209676,0.1072391
-0.04818028,-0.1138642,0.1069892
-0.04844575,-0.1037297,0.09874101
-0.04696378,-0.1017587,0.09302998
-0.04298865,-0.09238185,0.08070692
-0.04494087,-0.1008049,0.07547399
-0.04196872,-0.08837946,0.06701984
-0.04340584,-0.08240199,0.06714611
-0.03960617,-0.07922338,0.06098261
-0.03990602,-0.0830374,0.0501076
-0.04111923,-0.07768491,0.04739206
-0.03607955,-0.07437098,0.04717514
-0.03390457,-0.06987932,0.0510339
-0.03475199,-0.07137607,0.04267189
-0.02899351,-0.07809083,0.03807311
-0.02621933,-0.07487792,0.03945465
-0.02028181,-0.06213793,0.04048388
-0.02141222,-0.05210395,0.04598313
-0.01764782,-0.05727189,0.03005409
-0.01652844,-0.05430602,0.02387027
-0.01299996,-0.0432464,0.02042259
-0.01288176,-0.0428532,0.0202369
-0.01126748,-0.03748304,0.01770091
-0.009727906,-0.0323614,0.01528228
-0.008394678,-0.02792621,0.01318781
-0.008026791,-0.02670237,0.01260987
-0.008156846,-0.02713502,0.01281419
-0.007980568,-0.02654861,0.01253726
-0.006164076,-0.0285454,0.01316668
-0.005585003,-0.02586375,0.01192976
-0.005393317,-0.02497607,0.01152031
-0.006392204,-0.02960184,0.01365397
-0.006092902,-0.0282158,0.01301465
-0.006459414,-0.02991309,0.01379753
-0.006806882,-0.03152218,0.01453974
-0.004543703,-0.03600705,0.008927559
-0.004463771,-0.03537362,0.008770508
-0.004524859,-0.03585771,0.008890532
-0.004976109,-0.0394337,0.009777158
-0.004571909,-0.03623057,0.008982978
-0.005048447,-0.04000695,0.00991929
-0.00497565,-0.03943006,0.009776256
-0.01713851,-0.03286497,-0.005307941
-0.01911864,-0.03666208,-0.005921202
-0.01952098,-0.0374336,-0.006045809
-0.02034987,-0.03902311,-0.006302526
-0.0194332,-0.03726529,-0.006018626
-0.001110274,0.04205743,-0.003068835
-0.001060427,0.04016921,-0.002931056
-0.0009297,0.03521723,-0.002569721
0.001704981,-0.04186602,0.002235597
0.001728452,-0.04244236,0.002266373
0.001611669,-0.03957472,0.002113244
0.001562924,-0.03837778,0.002049329
0.001614524,-0.03964482,0.002116988
0.00165992,-0.04075953,0.002176512
0.001614921,-0.03965457,0.002117508
0.001799129,-0.04417783,0.002359045
0.001643361,-0.04035292,0.002154799
0.001505965,-0.03697916,0.001974644
0.001477449,-0.03627893,0.001937253
0.001498478,-0.03679531,0.001964827
0.001616823,-0.03970127,0.002120002
0.001802157,-0.04425218,0.002363015
0.001760327,-0.04322504,0.002308168
0.001714286,-0.04209449,0.002247797
0.002039996,-0.05009236,0.002674874
0.002006396,-0.0492673,0.002630817
0.002148058,-0.05274583,0.002816566
0.002208629,-0.05423316,0.002895988
0.002084586,-0.05118725,0.00273334
0.001860497,-0.04568473,0.002439512
0.001615688,-0.03967343,0.002118515
0.00149788,-0.03678063,0.001964043
-0.02929268,-0.02280789,0.003282349
-0.03113961,-0.02424595,0.003489303
-0.02843998,-0.02214396,0.0031868
-0.03146468,-0.02449905,0.003525728
-0.02999465,-0.02335446,0.003361007
0.02380189,0.02678018,0.005588031
0.02257002,0.02539417,0.005298823
0.02381972,0.02680024,0.005592218
0.02297769,0.02585285,0.005394532
0.0219197,0.02466248,0.005146146
0.0240007,0.02700386,0.005634706
0.02317124,0.02607062,0.005439973
0.02248712,0.0253009,0.005279361
0.02146556,0.02415151,0.005039527
0.02275807,0.02560575,0.005342972
0.02470951,0.02780137,0.005801116
0.02189339,0.02463287,0.005139967
0.0219075,0.02464875,0.005143282
0.02024162,0.02277442,0.004752177
0.02171001,0.02442655,0.005096916
0.02343765,0.02637036,0.005502518
0.02573198,0.02895178,0.006041165
0.0267452,0.03009178,0.006279041
0.02453336,0.02760318,0.005759762
-0.02504771,-0.03121932,-0.008900887
-0.02465441,-0.03072912,-0.008761127
0.02006342,0.03317866,0.01010806
0.01978135,0.03271221,0.00996595
0.02024114,0.03347257,0.0101976
0.01802261,0.02980381,0.009079888
0.01753564,0.02899851,0.008834549
0.01905659,0.03151368,0.009600811
0.01957382,0.03236902,0.009861395
0.02041795,0.03376495,0.01028667
0.02163057,0.03577024,0.0108976
-0.02110094,-0.03623995,-0.01095378
-0.02191089,-0.03763101,-0.01137423
0.02178698,0.03913007,0.01200819
0.02413058,0.04333924,0.0132999
0.02448715,0.04397966,0.01349643
0.0211938,0.0380647,0.01168125
0.01971231,0.0354039,0.01086471
0.01855204,0.03332001,0.01022521
0.01840013,0.0330472,0.01014149
0.01498777,0.02691849,0.008260717
0.01411994,0.02535983,0.007782398
-0.01513314,-0.02696892,-0.008358659
-0.01612475,-0.02873607,-0.008906364
-0.0143349,-0.02554637,-0.007917758
-0.01452294,-0.02588147,-0.008021617
-0.01530739,-0.02727944,-0.008454902
-0.01678441,-0.02991166,-0.009270722
-0.01622102,-0.02890764,-0.008959539
-0.01470961,-0.02621413,-0.008124723
-0.01486244,-0.0264865,-0.00820914
-0.01500737,-0.02674477,-0.008289189
-0.01645505,-0.02932471,-0.009088804
-0.01446579,-0.02577962,-0.007990053
-0.01218955,-0.02172311,-0.006732791
-0.01170159,-0.02085351,-0.00646327
-0.01243607,-0.02216243,-0.006868953
-0.01402378,-0.02499191,-0.00774591
-0.01526966,-0.02721221,-0.008434064
-0.01500707,-0.02674424,-0.008289023
-0.01593626,-0.02840015,-0.00880225
-0.0165459,-0.02948661,-0.009138984
-0.01765351,-0.03146049,-0.009750762
-0.01663699,-0.02964894,-0.009189295
-0.01781291,-0.03174455,-0.009838803
0.01854873,0.04026459,0.01250804
0.01597811,0.03468443,0.01077459
0.01347268,0.02924577,0.00908509
0.01494162,0.03243446,0.01007564
-0.01379636,-0.0420671,-0.01331891
-0.01278943,-0.03899682,-0.01234683
0.01126325,0.03676921,0.01205666
-0.01299199,-0.04255176,-0.01392356
-0.01040844,-0.03409002,-0.01115476
-0.01136224,-0.03721394,-0.01217695
0.01265743,0.04141534,0.0111987
0.01112159,0.03639004,0.009839861
0.01262672,0.04131484,0.01117153
0.01135644,0.03715845,0.01004764
0.009893997,0.03237332,0.008753742
0.01140928,0.03733137,0.01009439
-0.01149516,-0.03781057,-0.01010449
-0.01076236,-0.0354002,-0.00946034
0.01059173,0.03649097,0.01102466
0.0118975,0.04098963,0.01238379
-0.01185397,-0.04211344,-0.01427387
-0.01209586,-0.04297282,-0.01456514
-0.01068748,-0.03796928,-0.01286925
-0.01122056,-0.03986314,-0.01351115
0.01364353,0.04904469,0.01739367
0.0138906,0.04993284,0.01770865
-0.01303338,-0.04693408,-0.01669144
-0.01280355,-0.04610646,-0.0163971
-0.01400006,-0.05041518,-0.01792944
-0.0148088,-0.05332752,-0.01896517
-0.01345006,-0.04843458,-0.01722507
-0.01292265,-0.04653535,-0.01654963
-0.01148583,-0.04136126,-0.01470954
-0.01101437,-0.03966349,-0.01410575
-0.009374328,-0.0337576,-0.01200541
-0.008900855,-0.03205259,-0.01139904
-0.009063904,-0.03263974,-0.01160786
-0.009452194,-0.034038,-0.01210513
-0.008657322,-0.03117561,-0.01108716
-0.008669726,-0.03122028,-0.01110305
-0.008714083,-0.03138001,-0.01115985
-0.008157615,-0.02937613,-0.0104472
-0.008678597,-0.03125222,-0.01111441
-0.009013997,-0.03246002,-0.01154394
-0.008325607,-0.02998108,-0.01066234
-0.00766973,-0.02761922,-0.009822382
-0.007492078,-0.02697949,-0.009594868
-0.007032805,-0.02532561,-0.009006692
-0.006421963,-0.02312593,-0.008224405
-0.005805338,-0.02090542,-0.007434714
-0.006002279,-0.02161462,-0.00768693
-0.005791361,-0.02085509,-0.007416814
-0.006087469,-0.02192139,-0.00779603
-0.002774836,0.0234162,0.004122373
0.003084393,-0.02941335,-0.005051123
0.003109326,-0.02965112,-0.005091954
0.003541309,-0.03377059,-0.005799388
0.003470682,-0.03309708,-0.005683726
0.004024598,-0.03837933,-0.006590841
0.004698663,-0.04480734,-0.007694716
-0.004254904,0.04235603,0.007298115
-0.005485342,-0.04821879,-0.001367371
0.03957484,0.03640167,-0.02166888
0.038571,0.03547831,-0.02111923
0.04536165,0.04172448,-0.0248374
0.04766084,0.04383932,-0.0260963
0.04698186,0.04321478,-0.02572453
0.04755066,0.04373798,-0.02603598
-0.05115094,-0.04711682,0.02794968
-0.04973602,-0.04581349,0.02717655
0.04500252,0.04666371,-0.02261461
0.04162037,0.04315671,-0.02091502
0.03812893,0.03953639,-0.0191605
0.03746204,0.03884488,-0.01882538
0.03480011,0.03608469,-0.01748771
0.03357092,0.03481012,-0.01687001
0.03083051,0.03196856,-0.01549291
0.03021731,0.03133272,-0.01518476
0.02841069,0.02945942,-0.0142769
0.0285499,0.02960377,-0.01434686
0.02540965,0.0263476,-0.01276883
0.02368667,0.02456102,-0.011903
0.02437361,0.02527331,-0.01224819
0.02304507,0.02389573,-0.01158058
0.02076844,0.02153507,-0.01043653
0.01970589,0.0204333,-0.009902581
0.01887158,0.01956818,-0.009483321
0.01649703,0.01710598,-0.008290065
0.01838556,0.01906423,-0.009239092
0.01865526,0.01934389,-0.00937462
0.01688499,0.01750827,-0.008485026
0.01618692,0.01678443,-0.008134232
0.02085064,0.0216203,-0.01047784
0.02346995,0.0243363,-0.01179409
0.02432521,0.02522313,-0.01222387
0.02220869,0.02302848,-0.01116028
0.02446736,0.02537052,-0.01229531
0.02543868,0.0263777,-0.01278341
0.02694795,0.02794268,-0.01354185
0.02711208,0.02811287,-0.01362433
0.02518067,0.02611017,-0.01265376
-0.02609268,-0.02579712,0.01139863
-0.02914632,-0.02881617,0.01273262
-0.02597894,-0.02568467,0.01134894
-0.02658392,-0.02628279,0.01161323
-0.03270679,-0.03233631,0.01428801
-0.02653832,-0.02623771,0.01159331
-0.02610244,-0.02580677,0.01140289
-0.03623586,-0.0358254,0.01582969
0.02796459,0.0397151,-0.0100366
0.02598782,0.0369077,-0.009327131
-0.02768814,-0.04310973,0.006151992
0.01366798,0.05955731,-0.008259409
0.01361974,0.05934708,-0.008230255
-0.07336483,-0.02451205,-0.01182311
-0.07554949,-0.008837682,-0.02625326
-0.05510771,0.07955917,-0.0356243
-0.05814061,0.08518559,-0.04940105
-0.07532666,0.1006265,-0.0623223
-0.0758405,0.134896,-0.06436432
-0.08031736,0.2185514,-0.04818901
-0.08704105,0.2600259,-0.04231249
-0.09365641,0.3334159,-0.05811371
-0.09397324,0.3886581,-0.047279
-0.09916097,0.4729679,-0.04622177
-0.1001569,0.5176511,-0.03244513
-0.09831542,0.5995448,-0.03247032
-0.09299127,0.6456457,-0.01922609
-0.09570464,0.7127607,-0.01687429
-0.09162972,0.7339817,-0.006303345
-0.08919378,0.7821855,0.005853652
-0.08279351,0.7966624,0.01566532
-0.07573418,0.8235372,0.02745381
-0.06613785,0.8315427,0.03792546
-0.06043863,0.8458151,0.05560024
-0.04965745,0.8440697,0.06341708
-0.03811435,0.8476577,0.07114587
-0.02930122,0.8493808,0.0857255
-0.0174711,0.8259649,0.09534888
-0.003446695,0.8231135,0.09621143
0.0110307,0.8131248,0.1068706
0.02581976,0.8067221,0.1111442
0.03489901,0.7776919,0.1123559
0.04861288,0.7657689,0.1103294
0.06381128,0.742319,0.1109726
0.07132666,0.7281747,0.1105408
0.08974825,0.7076512,0.1008182
0.0997279,0.6910785,0.09547387
0.1050854,0.6666102,0.08475754
0.1108091,0.6478382,0.07403474
0.1167125,0.6240751,0.06340539
0.1248263,0.6151814,0.04727447
0.1272283,0.5963567,0.02990472
0.131465,0.5820433,0.01097494
0.1294485,0.5635116,-0.003544514
0.1316785,0.5568486,-0.02292941
0.1265512,0.5455808,-0.04231011
0.1204741,0.5398381,-0.05846309
0.1130206,0.536959,-0.07765201
0.1015417,0.5325742,-0.09237956
0.09395479,0.5187229,-0.1100428
0.08372621,0.5084348,-0.1251191
0.06972557,0.5142613,-0.1405258
0.05871765,0.5102757,-0.1561021
0.04735304,0.4864505,-0.167244
0.0355061,0.4824448,-0.179482
0.02868325,0.4647543,-0.1893913
0.02377371,0.449885,-0.2071525
0.01339077,0.4226394,-0.2128925
0.005847722,0.4179298,-0.232641
0.007443954,0.379602,-0.2322604
0.01339915,0.3547835,-0.2410474
0.009456766,0.325883,-0.2445566
0.01604876,0.3125242,-0.2530016
0.02546125,0.2598099,-0.257658
0.04166652,0.2230691,-0.2724
0.04218037,0.1969386,-0.2555536
0.05059811,0.1782134,-0.2559139
0.06326535,0.1227634,-0.2620241
0.07145648,0.08807918,-0.2593099
0.06871206,0.06001296,-0.2398952
0.06995478,0.03552369,-0.2318474
0.07184585,0.01914774,-0.2219447
0.06934325,4.81E-05,-0.2104249
0.06678686,-0.02709129,-0.1930892
0.06224892,-0.03769956,-0.1826196
0.04918898,-0.03713103,-0.1612314
0.04484545,-0.04302185,-0.1543118
0.03458666,-0.04769287,-0.1391619
0.03177737,-0.04189369,-0.1297625
0.01674865,-0.04835628,-0.1185373
0.008857802,-0.04355979,-0.1086123
-0.01310447,-0.03320494,-0.09627005
-0.01465325,-0.02363405,-0.09249524
-0.02576664,-0.01567467,-0.08123611
-0.03552764,-0.01445905,-0.07527702
-0.03545581,-0.001357634,-0.07289752
-0.04071758,0.000291367,-0.0662227
-0.039665,0.002107626,-0.05632264
-0.03871829,0.0026027,-0.05438166
-0.03470156,0.002303863,-0.04580534
-0.03323187,0.004101802,-0.04155492
-0.02967536,0.003941213,-0.03491687
-0.02769257,0.003677876,-0.03258386
-0.02318732,0.003079529,-0.02728285
-0.02045058,0.002716061,-0.02406273
-0.01834311,0.002436166,-0.02158302
0.02008238,-0.003849611,0.02415485
0.0152169,-0.002916942,0.01830271
0.016844,-0.01345971,0.02290467
0.01530438,-0.01222942,0.02081108
0.01648607,-0.01317369,0.02241795
0.01710214,-0.01337596,0.02299553
0.01852614,-0.0144897,0.02491023
0.01700592,-0.01947141,0.02183875
0.01858157,-0.0212755,0.02386219
0.02413383,-0.009384624,0.03143219
0.02458891,-0.03323114,0.02875597
0.02479535,-0.02992718,0.03535607
0.02735532,-0.03301698,0.03900637
-0.01484872,-0.06124808,0.01363031
-0.01507133,-0.06216631,0.01383466
0.0277699,0.01409569,0.06278194
0.03364205,0.007107053,0.05979777
0.02569706,-0.03938631,0.06515833
0.02514648,-0.03567469,0.06542364
0.03017137,-0.03212102,0.06725186
0.03300283,-0.04559166,0.0693823
0.03377553,-0.04449046,0.07920948
0.03369181,-0.05225238,0.08553335
0.03938054,-0.06209404,0.09574573
0.0463905,-0.0788151,0.0967125
0.05042186,-0.0794299,0.1089328
0.05634816,-0.08411238,0.1202006
0.06552204,-0.1138502,0.1399844
0.07125119,-0.131959,0.1510332
0.07517485,-0.1493339,0.1831393
0.07492933,-0.1625373,0.1971823
0.09366402,-0.2125799,0.212787
0.1040763,-0.2316034,0.2186932
0.1180079,-0.2833289,0.2457369
0.1220155,-0.3024223,0.2524215
0.1303268,-0.3387111,0.273412
0.1342845,-0.3633499,0.2790762
0.1449091,-0.4119461,0.2935469
0.1431868,-0.4297928,0.2974861
0.1449325,-0.4570899,0.3150038
0.1360222,-0.46994,0.3259323
0.13685,-0.4980339,0.3292804
0.1300026,-0.5116222,0.3306352
0.1204783,-0.5290365,0.3444758
0.1089597,-0.5409278,0.3451381
0.094021,-0.5458662,0.3521753
0.0791573,-0.548721,0.3517878
0.06477927,-0.550414,0.3448479
0.05157907,-0.5554417,0.3339309
0.02690539,-0.5750432,0.3345305
0.01128345,-0.5818821,0.3242053
-0.002564581,-0.5806406,0.3128994
-0.01375075,-0.5845377,0.2949754
-0.02441236,-0.5892162,0.2709196
-0.03383703,-0.5865409,0.2573287
-0.04409831,-0.5896649,0.2278877
-0.05681664,-0.5959216,0.1984548
-0.06355125,-0.5837212,0.166761
-0.06756197,-0.5829924,0.1363738
-0.08037127,-0.5913418,0.09609272
-0.08601394,-0.5973551,0.05384076
-0.08955303,-0.5907525,0.01428765
-0.08392591,-0.5907296,-0.01940668
-0.08300088,-0.595392,-0.05147746
-0.08512037,-0.5953808,-0.06913023
-0.0851981,-0.5794787,-0.09082834
-0.08602762,-0.5819357,-0.1079839
-0.09033858,-0.5817382,-0.1251845
-0.09162546,-0.5785963,-0.1325392
-0.08361288,-0.5578195,-0.1403026
-0.08102232,-0.5593309,-0.1492684
-0.08058077,-0.532782,-0.1400565
-0.08277106,-0.5177767,-0.1338479
-0.08972383,-0.5084902,-0.1368764
-0.09638985,-0.497641,-0.1373826
-0.08912759,-0.4661796,-0.1330702
-0.08824413,-0.4494934,-0.1374153
-0.09486229,-0.4353477,-0.1301593
-0.09739989,-0.4296402,-0.1310279
-0.09613023,-0.4046716,-0.1314362
-0.09515294,-0.3938996,-0.1312241
-0.09532585,-0.3756499,-0.1305368
-0.09435952,-0.3609333,-0.1305415
-0.09858764,-0.3485854,-0.1302226
-0.1026465,-0.3381038,-0.1324645
-0.09841695,-0.3091606,-0.1271565
-0.09937765,-0.2961928,-0.1263785
-0.1061763,-0.2868032,-0.1326852
-0.1126547,-0.2750882,-0.1337305
-0.1203231,-0.2552724,-0.1396926
-0.124428,-0.250308,-0.1402913
-0.1134765,-0.2462756,-0.1536157
-0.1050913,-0.2383878,-0.1601344
-0.1055679,-0.221536,-0.1543416
-0.1077782,-0.2127758,-0.160481
-0.1092769,-0.1965772,-0.1597443
-0.1152842,-0.1829172,-0.1514246
-0.1045488,-0.1652474,-0.1503513
-0.1030931,-0.1543177,-0.1460593
-0.09999058,-0.1318149,-0.1216816
-0.09427461,-0.1208482,-0.1130354
-0.09056453,-0.1059177,-0.1016165
-0.0838864,-0.1049239,-0.09533176
-0.06753437,-0.0892339,-0.0810862
-0.06236535,-0.08668461,-0.07397141
-0.05224172,-0.08895613,-0.06572429
-0.04729987,-0.09272246,-0.06036339
-0.04204135,-0.08091354,-0.05140291
-0.03846332,-0.07651832,-0.04841011
-0.03875737,-0.09177141,-0.04832894
-0.02615752,-0.07473474,-0.0348241
-0.02411832,-0.07346747,-0.02984697
-0.02446082,-0.06551109,-0.02777863
-0.0246748,-0.07152387,-0.01930416
-0.01973709,-0.06484915,-0.01648872
-0.0151872,-0.06021664,-0.01488101
-0.01263905,-0.06146936,-0.01924015
-0.01693722,-0.06234577,-0.01429343
-0.01778194,-0.05934538,-0.01049758
-0.01659022,-0.05613396,-0.01178354
-0.01859291,-0.05804631,-0.01312238
-0.01897322,-0.0617811,-0.01514509
-0.01707547,-0.05560159,-0.01363024
-0.01465973,-0.04773539,-0.01170191
-0.01525714,-0.0496807,-0.01217879
-0.01387312,-0.04517402,-0.01107402
0.02671149,-0.01550482,-0.03824928
0.02716314,-0.01915432,-0.03615408
0.02374405,-0.01674332,-0.03160328
0.02478793,-0.01747942,-0.03299269
0.02224083,-0.02939661,-0.03255191
0.0200849,-0.02654702,-0.02939646
0.02139474,-0.02827829,-0.03131355
0.006619134,-0.04129966,-0.02629358
0.005995069,-0.03740584,-0.02381457
0.006260049,-0.03905917,-0.02486716
0.005662176,-0.03532878,-0.0224922
0.005955491,-0.0371589,-0.02365735
0.005673523,-0.03539958,-0.02253727
0.005183143,-0.03233989,-0.02058931
0.004728806,-0.02950507,-0.01878452
0.006690395,-0.03569407,-0.02069618
0.00733122,-0.03911294,-0.02267851
-0.005293312,0.03546447,0.01832948
-0.005611004,0.03759297,0.01942958
-0.000322312,-0.03599913,-0.01573867
0.001007036,0.04177999,0.01641934
-0.000645913,-0.0512703,-0.01794656
-0.000628852,-0.04991606,-0.01747252
-0.000495277,-0.0393133,-0.01376115
0.000540904,0.04633775,0.01519421
-0.005008376,-0.05870455,-0.009813338
-0.00483897,-0.05671889,-0.009481405
-0.004417307,-0.05177646,-0.008655204
-0.004380157,-0.05134102,-0.008582414
-0.003727107,-0.04368644,-0.007302837
-0.003971453,-0.04655049,-0.007781607
-0.003741816,-0.04385884,-0.007331658
-0.003656007,-0.04285306,-0.007163526
-0.003481088,-0.04080278,-0.006820791
-0.00350377,-0.04106864,-0.006865234
-0.003124652,-0.0366249,-0.006122396
-0.002942989,-0.03449558,-0.005766449
-0.00331311,-0.03883387,-0.006491658
-0.003394292,-0.03978543,-0.006650725
-0.003549265,-0.04160191,-0.006954378
-0.003163775,-0.03708347,-0.006199053
0.01268267,-0.03570277,0.00020127
0.01296198,-0.03648906,0.000205703
0.01319328,-0.03714018,0.000209373
0.01241712,-0.03495523,0.000197056
0.01073419,-0.03021763,0.000170348
0.01040678,-0.02929596,0.000165153
0.01080951,-0.03042968,0.000171544
0.0106835,-0.03007493,0.000169544
-0.009478851,0.03106944,-0.001017678
-0.01003903,0.03290558,-0.00107782
-0.01058938,0.03470949,-0.001136908
-0.0101061,0.0331254,-0.001085021
-0.009071929,0.02973565,-0.00097399
0.002419241,-0.03844661,-0.001352252
0.002318676,-0.03684842,-0.001296041
0.002984161,0.04193131,0.000969777
0.003117248,0.04380134,0.001013027
-0.004488997,-0.05277626,-0.001937254
-0.004396567,-0.05168958,-0.001897365
0.00519666,0.0552413,0.00171964
-0.007215627,-0.06092569,0.000607471
-0.006906475,-0.05831534,0.000581444
0.007949488,0.06063997,-0.0008674
0.00722143,0.05508622,-0.000787959
-0.001401021,-0.04721123,-0.053578
-0.001402681,-0.04726717,-0.05364148
0.005023585,0.04762055,0.04607394
0.0047616,0.04513709,0.04367115
-0.01052105,-0.06120213,-0.03244805
-0.01044347,-0.06075081,-0.03220877
0.009146235,0.05988196,0.03051448
-0.008991774,-0.06007902,-0.02860557
-0.008122073,-0.05426807,-0.02583879
-0.00774396,-0.05174168,-0.02463589
-0.007317097,-0.04888958,-0.02327791
-0.006915038,-0.0462032,-0.02199884
-0.006052458,-0.04043982,-0.01925471
-0.005561293,-0.03715808,-0.01769217
-0.005037747,-0.03365997,-0.01602661
-0.004926164,-0.03291443,-0.01567163
-0.00487818,-0.03259382,-0.01551898
-0.005219575,-0.03487487,-0.01660506
-0.004047508,-0.02704364,-0.01287636
-0.00395417,-0.02642,-0.01257942
-0.004900396,-0.03274226,-0.01558965
-0.00559582,-0.03738877,-0.01780201
-0.0048153,-0.03217369,-0.01531894
-0.005618796,-0.03754228,-0.0178751
-0.001624105,0.03659881,0.0204828
-0.001636992,0.03688921,0.02064533
-0.03241013,0.01441703,-0.03611942
-0.03795588,0.01588557,-0.03414045
-0.05014255,0.04449911,-0.003222105
-0.05156682,0.05730547,-0.004827925
-0.05917456,0.09455128,-0.01748849
-0.06603753,0.1246288,-0.01851808
-0.07599542,0.1800459,-0.008733659
-0.07958157,0.2290856,0.00232153
-0.09593914,0.3134701,-0.000152823
-0.1043901,0.3530003,0.008085744
-0.1074719,0.4456219,0.02021298
-0.1026517,0.4974908,0.03067818
-0.1106736,0.5685137,0.04369531
-0.09810144,0.6042355,0.04343238
-0.09661126,0.6949044,0.05485111
-0.09145227,0.7299603,0.06115941
-0.08313302,0.7755088,0.07158736
-0.07361882,0.8047725,0.08452378
-0.06597798,0.855444,0.08987483
-0.06057365,0.8651809,0.1014671
-0.0531771,0.8982177,0.1089125
-0.04321358,0.9119688,0.1192832
-0.03057198,0.9236563,0.1225377
-0.02362166,0.914978,0.1284428
-0.01168581,0.9309188,0.1314496
0.001832138,0.9323941,0.1310162
0.01181508,0.9073821,0.1205992
0.02059872,0.8997035,0.1093979
0.03092886,0.8958452,0.100766
0.04274375,0.8886703,0.08836488
0.05448401,0.8598058,0.06848204
0.05864622,0.8506573,0.05548759
0.07252115,0.8140136,0.03489054
0.0835712,0.8033577,0.02112992
0.09492258,0.7772344,0.000814599
0.1004075,0.771175,-0.01143161
0.1122878,0.7391718,-0.026743
0.1244565,0.7294322,-0.03840552
0.1279651,0.7186466,-0.0504382
0.1251442,0.7080442,-0.05528953
0.1262701,0.6804897,-0.06884451
0.1245784,0.6771317,-0.08126819
0.1228953,0.6593357,-0.08731414
0.1189027,0.6451148,-0.09580608
0.1177084,0.6212806,-0.1108663
0.1227197,0.5981467,-0.1273417
0.1161882,0.5593707,-0.1345387
0.1218076,0.5397133,-0.1514807
0.1223597,0.5073898,-0.1601157
0.1282718,0.4808365,-0.1721828
0.1302622,0.4297417,-0.1823633
